contig,gene,intron,conf,strand
3794,1070.54545455,102.545454545,99.9851515152,0.606060606061
3795,1069.01369863,105.383561644,99.8802739726,0.808219178082
3798,702.147058824,15.3235294118,99.41,0.941176470588
3799,840.59375,154.78125,99.119375,0.4375
3800,926.552631579,83.0,99.9889473684,0.710526315789
3803,1040.65625,90.5625,99.99015625,0.640625
3804,1042.13157895,177.657894737,97.2135526316,0.842105263158
3807,853.108910891,114.485148515,98.9703960396,0.683168316832
3810,916.076923077,177.641025641,99.6553846154,0.871794871795
3812,1308.85714286,45.1904761905,99.9933333333,0.761904761905
3816,1005.24285714,133.814285714,97.197,0.742857142857
3817,930.636363636,38.9772727273,99.9165909091,0.818181818182
3819,777.2,107.48,96.6968,0.68
3820,894.045454545,88.4242424242,97.6704545455,0.818181818182
3823,692.875,135.666666667,98.6270833333,0.708333333333
3825,922.884615385,27.6923076923,99.5938461538,0.692307692308
3829,1322.48387097,122.612903226,99.9919354839,0.612903225806
3831,924.777777778,82.0,98.1733333333,0.740740740741
3832,604.041666667,83.25,94.8998611111,0.861111111111
3833,905.78,76.12,99.4264,0.54
3836,828.242424242,89.8484848485,98.9339393939,0.636363636364
3838,898.464285714,67.1785714286,98.7057142857,0.678571428571
3839,1145.48214286,96.9642857143,99.8175,0.660714285714
3843,1098.59375,121.34375,98.80328125,0.6875
3845,771.528301887,188.641509434,97.0269811321,0.716981132075
3847,999.05,92.425,98.8515,0.95
3848,1049.17142857,56.7142857143,99.9934285714,0.8
3850,871.032258065,35.8387096774,99.9667741935,0.806451612903
3851,705.970149254,242.164179104,95.9128358209,0.626865671642
3855,1169.47619048,109.126984127,99.1501587302,0.761904761905
3858,951.75,40.630952381,99.7420238095,0.761904761905
3859,1046.76363636,124.254545455,98.8458181818,0.763636363636
3861,683.362903226,105.322580645,95.0926612903,0.645161290323
3863,790.085365854,173.768292683,98.4634146341,0.573170731707
3864,830.470588235,199.098039216,98.008627451,0.607843137255
3865,986.985714286,144.157142857,98.3577142857,0.6
3866,832.021052632,79.5052631579,98.9342105263,0.684210526316
3867,899.979591837,76.0204081633,99.7367346939,0.632653061224
3869,840.394366197,137.929577465,99.1826760563,0.591549295775
3870,943.307692308,85.1538461538,99.9759615385,0.865384615385
3873,749.382978723,131.680851064,98.5340425532,0.744680851064
3876,689.857142857,83.6043956044,97.8983516484,0.945054945055
3877,509.964285714,89.3333333333,94.5763095238,0.857142857143
3880,889.928571429,51.0476190476,98.5128571429,0.583333333333
3881,991.924050633,124.265822785,99.4048101266,0.670886075949
3884,1291.27272727,78.5757575758,99.7090909091,0.515151515152
3885,860.527027027,20.472972973,98.3058108108,0.77027027027
3886,869.306122449,120.867346939,98.6030612245,0.632653061224
3888,815.391304348,80.4565217391,97.8136956522,0.695652173913
3891,1201.7,102.2,99.9946666667,0.633333333333
3892,971.775280899,119.808988764,98.5552808989,0.76404494382
3893,843.744186047,175.906976744,98.4213953488,0.686046511628
3894,795.5,168.615384615,98.2863461538,0.673076923077
3895,1068.65957447,41.9787234043,99.759787234,0.765957446809
3896,1461.2,313.8,97.1456666667,0.8
3897,1060.26530612,133.510204082,99.7889795918,0.836734693878
3898,875.545454545,114.545454545,99.9945454545,0.681818181818
3900,847.611764706,50.4,98.7777647059,0.776470588235
3901,886.322580645,75.6129032258,99.2929032258,0.709677419355
3902,865.53125,128.234375,98.46703125,0.625
3903,779.551020408,200.642857143,96.9963265306,0.775510204082
3904,984.653061224,104.367346939,98.7853061224,0.877551020408
3906,936.010869565,119.184782609,98.0176086957,0.717391304348
3908,712.076923077,129.442307692,97.7311538462,0.673076923077
3909,770.5,84.4166666667,99.0883333333,0.958333333333
3911,1280.13636364,239.613636364,99.8531818182,0.704545454545
3912,1142.25352113,95.6338028169,99.3592957746,0.676056338028
3913,911.718309859,113.633802817,99.3721126761,0.859154929577
3914,1077.57894737,60.7105263158,99.4757894737,0.684210526316
3919,1003.96470588,115.023529412,98.0392941176,0.776470588235
3921,1024.08163265,45.5510204082,99.9955102041,0.714285714286
3923,924.681318681,122.153846154,99.6413186813,0.791208791209
3926,727.904761905,132.206349206,96.6436507937,0.714285714286
3927,864.159090909,84.6818181818,97.5867045455,0.795454545455
3928,775.461538462,89.5641025641,99.8453846154,1.0
3929,940.61038961,119.571428571,98.6844155844,0.701298701299
3930,958.192307692,138.115384615,99.8446153846,0.923076923077
3935,963.875,141.125,98.680625,0.578125
3940,883.347826087,58.0,99.9291304348,1.0
3942,989.272727273,29.0909090909,99.9445454545,0.909090909091
3944,877.780487805,196.146341463,98.016097561,0.585365853659
3949,993.65,127.1875,96.40275,0.6125
3951,937.233333333,63.3222222222,98.8554444444,0.688888888889
3954,893.348837209,222.209302326,97.6823255814,0.651162790698
3957,995.949367089,131.291139241,99.4903797468,0.708860759494
3959,990.153846154,92.1153846154,99.8248076923,0.538461538462
3960,862.929411765,97.7647058824,98.6507058824,0.694117647059
3962,1015.75409836,128.37704918,98.3478688525,0.622950819672
3969,1137.5,105.681818182,99.0181818182,0.681818181818
3970,902.488372093,121.744186047,98.9079069767,0.674418604651
3971,876.532608696,128.608695652,98.847826087,0.641304347826
3972,996.12987013,71.7402597403,99.762987013,0.662337662338
3976,946.25,71.5416666667,99.415,0.875
3982,895.142857143,56.25,98.7425,0.785714285714
3983,822.5,103.191176471,98.8627941176,0.779411764706
3985,1044.73684211,90.5789473684,99.9610526316,0.75
3986,955.630769231,76.6307692308,99.6418461538,0.753846153846
3989,915.26,19.98,99.902,0.86
3991,1053.6779661,20.1016949153,99.9955932203,0.898305084746
3993,919.923076923,89.9487179487,98.8397435897,0.794871794872
3994,913.863636364,131.727272727,96.6281818182,0.863636363636
3995,1094.95652174,97.231884058,96.7982608696,0.63768115942
3996,970.829545455,112.625,99.2719318182,0.613636363636
4001,963.777777778,109.814814815,98.0681481481,0.685185185185
4006,868.142857143,138.12244898,99.1946938776,0.673469387755
4007,1021.75409836,262.62295082,98.1459016393,0.819672131148
4008,857.653846154,135.153846154,98.1583333333,0.769230769231
4010,1242.33333333,340.666666667,98.9908333333,0.722222222222
4011,1068.21276596,124.978723404,99.2104255319,0.553191489362
4012,970.888888889,164.814814815,96.9314814815,0.62962962963
4014,894.902439024,141.231707317,99.7481707317,0.756097560976
4015,939.6875,148.1875,99.8847916667,0.583333333333
4016,1009.42307692,26.2692307692,99.9776923077,0.923076923077
4018,918.32,18.04,99.29,0.76
4019,1028.92857143,109.964285714,99.240952381,0.77380952381
4020,835.942307692,98.1538461538,98.6766346154,0.759615384615
4022,1131.125,129.25,98.9015,0.775
4023,893.107142857,107.357142857,98.8171428571,0.714285714286
4024,920.0,161.212121212,99.1160606061,0.818181818182
4025,1139.18461538,164.846153846,98.4664615385,0.815384615385
4028,798.523076923,79.7692307692,98.7049230769,0.615384615385
4031,1202.0,47.5238095238,97.3842857143,0.666666666667
4033,1139.8,96.6666666667,99.9366666667,0.666666666667
4036,966.44,58.9866666667,99.868,0.573333333333
4040,1331.1875,111.96875,98.0471875,0.625
4042,994.594594595,134.27027027,97.9075675676,0.648648648649
4044,1015.92,83.6133333333,98.6777333333,0.693333333333
4046,857.933333333,142.311111111,98.4411111111,0.488888888889
4047,1136.3,62.4333333333,99.9946666667,0.733333333333
4051,956.77027027,157.283783784,98.4416216216,0.662162162162
4057,705.764705882,100.617647059,99.2552941176,0.764705882353
4058,763.764705882,89.7843137255,98.7160784314,0.78431372549
4060,994.56097561,56.9512195122,99.9473170732,0.878048780488
4066,1244.05555556,88.9814814815,99.0251851852,0.777777777778
4068,742.225806452,145.161290323,98.2658064516,0.677419354839
4069,1167.55,105.583333333,99.878,0.683333333333
4070,900.941176471,80.3529411765,99.9817647059,0.558823529412
4073,857.346153846,157.538461538,97.4465384615,0.923076923077
4074,959.85,114.716666667,97.7346666667,0.733333333333
4077,937.55,165.9875,98.567,0.7625
4079,1006.36842105,81.1052631579,99.4334210526,0.710526315789
4082,1105.51470588,90.4852941176,99.7644117647,0.705882352941
4083,827.882352941,113.011764706,99.3005882353,0.941176470588
4085,898.796610169,87.6779661017,95.3689830508,0.762711864407
4087,1024.86046512,154.279069767,98.8427906977,0.720930232558
4089,902.5625,101.640625,99.7746875,0.65625
4092,773.0,93.5416666667,98.395,0.833333333333
4094,955.583333333,108.111111111,98.1338888889,0.722222222222
4095,905.571428571,150.761904762,99.9780952381,0.619047619048
4101,922.470588235,111.647058824,99.9878431373,0.78431372549
4102,869.705882353,68.0098039216,99.3017647059,0.823529411765
4105,1000.46153846,124.897435897,99.1176923077,0.461538461538
4106,898.896551724,137.051724138,98.6874137931,0.758620689655
4108,844.0,64.0416666667,99.9979166667,0.708333333333
4109,1087.29411765,69.4705882353,99.9876470588,0.823529411765
4110,1020.45588235,186.235294118,97.3110294118,0.661764705882
4111,933.830508475,118.237288136,99.1805084746,0.610169491525
4112,922.714285714,139.214285714,98.47,0.880952380952
4113,1031.26086957,55.7391304348,99.9986956522,0.739130434783
4116,952.442857143,119.314285714,99.198,0.714285714286
4118,1158.89230769,119.953846154,98.1849230769,0.815384615385
4119,961.869565217,112.52173913,99.6865217391,0.695652173913
4121,854.363636364,62.8787878788,98.6484848485,0.909090909091
4122,857.8,111.633333333,99.204,0.833333333333
4125,1580.55102041,147.959183673,98.2775510204,0.673469387755
4128,979.888888889,66.2962962963,99.412962963,0.703703703704
4129,925.441860465,103.511627907,99.7602325581,0.581395348837
4130,1073.36923077,110.138461538,99.7681538462,0.738461538462
4131,847.911764706,132.117647059,99.1370588235,0.735294117647
4132,824.6,124.7,96.364,0.9
4138,1064.64705882,115.470588235,98.1470588235,0.745098039216
4139,804.85915493,77.7323943662,98.4433802817,0.859154929577
4142,908.209302326,68.6511627907,99.9495348837,0.651162790698
4144,482.454545455,15.9090909091,96.6196969697,1.0
4147,1247.86666667,210.511111111,99.934,0.888888888889
4148,931.873684211,65.4631578947,99.9884210526,0.589473684211
4149,1014.0,115.726190476,97.9402380952,0.690476190476
4152,345.674418605,52.1162790698,94.6065116279,0.883720930233
4158,771.434782609,164.206521739,97.6135869565,0.630434782609
4159,1042.2,141.566666667,97.7366666667,0.7
4160,914.952380952,85.4603174603,99.7541269841,0.68253968254
4161,966.348314607,106.269662921,99.0858426966,0.797752808989
4162,949.730769231,114.41025641,98.5765384615,0.602564102564
4163,1100.8372093,147.139534884,98.3565116279,0.674418604651
4167,1089.81818182,123.393939394,99.3878787879,0.757575757576
4168,1197.90909091,49.9090909091,99.3336363636,0.818181818182
4170,955.7,120.25,96.5708333333,0.833333333333
4171,985.94,177.46,99.8324,0.74
4172,993.8,116.84,99.9144,0.8
4176,985.318181818,151.318181818,97.7372727273,0.863636363636
4178,1017.60344828,170.017241379,99.7956896552,0.568965517241
4179,1026.98214286,98.5178571429,99.0376785714,0.767857142857
4181,1069.22580645,96.2741935484,99.4743548387,0.677419354839
4182,850.474226804,68.9587628866,98.6772164948,0.876288659794
4183,1017.44444444,186.314814815,98.5531481481,0.722222222222
4184,1111.38095238,158.793650794,99.9658730159,0.698412698413
4186,1353.40625,97.609375,97.9184375,0.765625
4187,1130.0,103.925373134,99.9759701493,0.746268656716
4189,898.4375,71.9166666667,99.8320833333,0.729166666667
4195,994.375,136.458333333,99.96,0.666666666667
4196,811.428571429,80.4285714286,99.9914285714,0.857142857143
4197,963.76,82.5066666667,99.4801333333,0.693333333333
4200,1076.52380952,141.873015873,98.0187301587,0.698412698413
4210,1047.21875,83.0,98.9790625,0.71875
4212,880.210526316,62.0131578947,99.6088157895,0.578947368421
4213,1052.09836066,128.37704918,99.8598360656,0.737704918033
4216,1021.90909091,94.8787878788,99.6189393939,0.621212121212
4219,773.314285714,126.561904762,98.8865714286,0.657142857143
4221,799.135135135,90.6576576577,99.7468468468,0.828828828829
4222,1028.08955224,172.328358209,98.2088059701,0.686567164179
4224,937.111111111,88.037037037,98.9266666667,0.703703703704
4229,878.333333333,154.333333333,99.2015277778,0.597222222222
4230,618.375,251.458333333,94.1625,0.625
4232,910.642857143,108.452380952,98.645,0.666666666667
4234,1033.61176471,121.505882353,99.8852941176,0.694117647059
4236,1130.14285714,80.6666666667,98.7228571429,0.714285714286
4237,955.3,130.933333333,98.2146666667,0.9
4241,610.85,110.05,98.87075,0.75
4244,839.12,146.71,99.2872,0.68
4245,1028.72222222,143.888888889,99.0381481481,0.703703703704
4246,1057.51612903,197.677419355,98.6214516129,0.693548387097
4252,1024.34782609,192.565217391,99.5856521739,0.739130434783
4257,1358.53571429,125.892857143,99.7867857143,0.678571428571
4260,1038.875,107.972222222,99.1206944444,0.888888888889
4261,989.523255814,49.1046511628,99.8474418605,0.755813953488
4262,893.818181818,97.3131313131,98.1065656566,0.737373737374
4265,969.329113924,113.35443038,99.8550632911,0.620253164557
4268,849.430769231,74.8,99.9929230769,0.723076923077
4269,829.53125,118.53125,99.8178125,0.59375
4271,1079.66101695,99.8983050847,99.4830508475,0.830508474576
4272,982.526315789,424.263157895,97.5492982456,0.736842105263
4274,821.818181818,114.272727273,97.5709090909,0.681818181818
4276,875.829787234,94.8723404255,97.5129787234,0.872340425532
4278,1104.89473684,109.105263158,99.9743859649,0.649122807018
4281,771.741935484,89.3225806452,98.7520967742,0.903225806452
4282,867.602272727,111.909090909,99.5856818182,0.647727272727
4283,915.945945946,117.135135135,99.4333783784,0.864864864865
4284,585.35,225.375,91.25475,0.625
4285,790.7,98.5777777778,99.0664444444,0.755555555556
4289,844.714285714,187.222222222,98.3879365079,0.666666666667
4290,828.534090909,89.9886363636,98.3886363636,0.840909090909
4291,1108.1038961,107.428571429,98.0119480519,0.714285714286
4292,1004.68181818,118.818181818,99.9904545455,0.545454545455
4293,944.155172414,135.931034483,99.0344827586,0.689655172414
4297,628.950819672,93.1967213115,98.9168852459,0.967213114754
4298,656.6,214.733333333,95.7666666667,0.766666666667
4300,938.357142857,94.7619047619,99.3589285714,0.75
4301,970.857142857,111.73015873,99.1073015873,0.619047619048
4302,882.153846154,135.384615385,99.99,0.692307692308
4303,971.111111111,96.9259259259,98.940617284,0.728395061728
4306,839.636363636,84.303030303,99.9942424242,0.727272727273
4309,1207.69230769,145.871794872,99.9441025641,0.564102564103
4310,1089.85294118,126.647058824,96.9205882353,0.735294117647
4313,1090.86956522,147.217391304,99.9786956522,0.608695652174
4314,735.813953488,78.6511627907,99.5993023256,1.0
4321,915.173913043,79.2173913043,99.9834782609,0.913043478261
4327,811.836363636,32.7454545455,99.9414545455,0.836363636364
4328,797.5,106.266666667,99.699,0.8
4329,869.923076923,50.4461538462,96.8038461538,0.923076923077
4330,875.36,179.24,99.9364,0.52
4331,809.432432432,78.1531531532,98.1345045045,0.81981981982
4332,955.166666667,130.208333333,99.4880555556,0.625
4333,1049.25,184.125,99.3975,0.583333333333
4334,1157.63157895,103.894736842,98.0726315789,0.657894736842
4335,1293.13793103,120.689655172,99.3582758621,0.586206896552
4338,818.391304348,55.9130434783,99.6169565217,0.847826086957
4339,862.368421053,174.105263158,97.2556578947,0.671052631579
4340,643.839285714,160.267857143,95.3185714286,0.714285714286
4341,1071.73684211,70.6315789474,97.9984210526,0.763157894737
4343,912.363636364,74.3636363636,99.5813636364,0.772727272727
4344,739.094827586,60.4224137931,98.4271551724,0.922413793103
4346,914.459183673,77.2551020408,99.4798979592,0.612244897959
4347,841.619047619,110.555555556,99.6996825397,0.603174603175
4348,980.0,70.4545454545,99.9881818182,0.854545454545
4349,877.826086957,142.376811594,98.4704347826,0.768115942029
4351,795.084337349,75.1204819277,97.4831325301,0.746987951807
4353,920.255319149,32.6595744681,99.8227659574,0.787234042553
4354,1214.0,38.5333333333,99.91,0.666666666667
4356,884.833333333,67.5925925926,99.3137037037,0.759259259259
4357,745.666666667,77.4444444444,99.7713333333,0.911111111111
4361,1211.89473684,106.701754386,99.3631578947,0.789473684211
4362,908.0,75.4634146341,99.4331707317,0.707317073171
4365,1156.41463415,80.3414634146,99.9968292683,0.80487804878
4368,1130.85,152.083333333,99.9446666667,0.633333333333
4369,569.576923077,35.1153846154,97.2726923077,0.884615384615
4370,863.292682927,82.9756097561,98.0741463415,0.780487804878
4375,900.952380952,119.936507937,99.5180952381,0.634920634921
4376,831.451612903,60.0322580645,99.4635483871,0.774193548387
4379,896.36,94.06,96.2308,0.92
4380,661.971962617,83.7570093458,97.9871962617,0.81308411215
4383,1052.2,54.5666666667,99.6736666667,0.9
4384,903.928571429,40.2857142857,99.9769047619,0.97619047619
4385,1004.62068966,90.6551724138,98.6703448276,0.620689655172
4387,1005.37349398,79.1686746988,99.9273493976,0.759036144578
